-1.485145e-01  -1.485626e-01  -1.473932e-01  1.059374e+00
-1.473990e-01  -1.498549e-01  -1.355606e-01  1.381546e+00
-1.501687e-01  -1.513051e-01  -1.255763e-01  1.074063e+00
-1.484043e-01  -1.496136e-01  -1.164368e-01  1.059563e+00
-1.519441e-01  -1.501080e-01  -1.062479e-01  8.180997e-01
-1.489482e-01  -1.507229e-01  -9.764055e-02  1.038963e+00
-1.518950e-01  -1.528472e-01  -8.849743e-02  9.711069e-01
-1.497753e-01  -1.487414e-01  -7.669751e-02  1.049115e+00
-1.484330e-01  -1.481901e-01  -6.756561e-02  1.024105e+00
-1.511270e-01  -1.496904e-01  -5.876871e-02  1.023738e+00
-1.503335e-01  -1.503017e-01  -4.801966e-02  1.033928e+00
-1.508886e-01  -1.502751e-01  -3.851876e-02  1.073988e+00
-1.488267e-01  -1.503084e-01  -2.780813e-02  1.074085e+00
-1.500523e-01  -1.497686e-01  -1.918491e-02  1.170707e+00
-1.509968e-01  -1.503312e-01  -9.585387e-03  9.137806e-01
-1.506248e-01  -1.491218e-01  1.929105e-06  9.938355e-01
-1.506395e-01  -1.505565e-01  9.818677e-03  9.497072e-01
-1.502474e-01  -1.498961e-01  2.051805e-02  1.202789e+00
-1.486721e-01  -1.503189e-01  2.890995e-02  1.034190e+00
-1.495669e-01  -1.508107e-01  3.917275e-02  8.350664e-01
-1.499211e-01  -1.515775e-01  4.852989e-02  1.087713e+00
-1.508950e-01  -1.496508e-01  5.835070e-02  1.257585e+00
-1.487764e-01  -1.493713e-01  6.678780e-02  1.065748e+00
-1.512531e-01  -1.495900e-01  7.834136e-02  8.603108e-01
-1.498173e-01  -1.513612e-01  8.765995e-02  9.728024e-01
-1.497699e-01  -1.499920e-01  9.673801e-02  7.675497e-01
-1.516292e-01  -1.489803e-01  1.056349e-01  9.912094e-01
-1.472432e-01  -1.519569e-01  1.151057e-01  8.729039e-01
-1.517347e-01  -1.512763e-01  1.259142e-01  9.317120e-01
-1.520218e-01  -1.510482e-01  1.352017e-01  7.167382e-01
-1.480723e-01  -1.530135e-01  1.446907e-01  1.112086e+00
-1.492069e-01  -1.361526e-01  -1.470338e-01  9.485003e-01
-1.480298e-01  -1.354680e-01  -1.357682e-01  1.141437e+00
-1.467869e-01  -1.351162e-01  -1.228468e-01  8.830203e-01
-1.487192e-01  -1.366208e-01  -1.159892e-01  8.156343e-01
-1.515187e-01  -1.366547e-01  -1.064461e-01  9.907568e-01
-1.493387e-01  -1.335780e-01  -9.799974e-02  8.191428e-01
-1.481672e-01  -1.370277e-01  -8.840209e-02  1.086001e+00
-1.513672e-01  -1.354317e-01  -7.699940e-02  9.120565e-01
-1.506662e-01  -1.348817e-01  -6.629283e-02  1.239424e+00
-1.524311e-01  -1.358308e-01  -5.916345e-02  1.179585e+00
-1.485715e-01  -1.356788e-01  -4.978101e-02  1.174256e+00
-1.498667e-01  -1.358435e-01  -3.888788e-02  8.240402e-01
-1.494813e-01  -1.357435e-01  -2.899985e-02  1.048513e+00
-1.475863e-01  -1.345908e-01  -1.788365e-02  9.823542e-01
-1.515763e-01  -1.363002e-01  -9.480111e-03  5.125223e-01
-1.505946e-01  -1.360338e-01  -8.706539e-04  9.693118e-01
-1.519109e-01  -1.362108e-01  9.490575e-03  1.006028e+00
-1.493753e-01  -1.352310e-01  2.007862e-02  1.312710e+00
-1.523302e-01  -1.356102e-01  2.919700e-02  1.130541e+00
-1.486384e-01  -1.344443e-01  4.014777e-02  8.538545e-01
-1.503188e-01  -1.366335e-01  4.887440e-02  1.055132e+00
-1.458991e-01  -1.352256e-01  5.778820e-02  9.611237e-01
-1.503400e-01  -1.356222e-01  6.706451e-02  7.292173e-01
-1.503087e-01  -1.354452e-01  7.677470e-02  8.435317e-01
-1.480583e-01  -1.354152e-01  8.615466e-02  1.231322e+00
-1.512821e-01  -1.391643e-01  9.605413e-02  1.028882e+00
-1.477124e-01  -1.340454e-01  1.067388e-01  1.054203e+00
-1.436788e-01  -1.342609e-01  1.180587e-01  1.283987e+00
-1.470762e-01  -1.349897e-01  1.261678e-01  1.106204e+00
-1.473821e-01  -1.362220e-01  1.363848e-01  7.965767e-01
-1.446336e-01  -1.367383e-01  1.461353e-01  9.704149e-01
