-1.500061e-01  -1.466648e-01  -1.487928e-01  1.592192e+00
-1.479526e-01  -1.541846e-01  -1.251790e-01  5.563578e-01
-1.475614e-01  -1.586341e-01  -1.133357e-01  9.254224e-01
-1.465473e-01  -1.530109e-01  -1.094900e-01  -7.521251e-01
-1.546538e-01  -1.580309e-01  -9.607250e-02  1.410135e+00
-1.521572e-01  -1.521979e-01  -7.582462e-02  1.423126e+00
-1.489931e-01  -1.464863e-01  -6.562493e-02  1.293993e+00
-1.468099e-01  -1.566339e-01  -5.788978e-02  1.164859e+00
-1.467390e-01  -1.443998e-01  -5.138943e-02  1.553760e+00
-1.471098e-01  -1.558976e-01  -4.258492e-02  1.179191e+00
-1.468209e-01  -1.428229e-01  -2.807251e-02  4.722558e-01
-1.486647e-01  -1.479619e-01  -2.003723e-02  3.953349e-01
-1.406413e-01  -1.481328e-01  -8.757294e-03  8.072977e-01
-1.562317e-01  -1.501133e-01  2.256550e-03  4.263275e-01
-1.456715e-01  -1.438202e-01  9.521140e-03  1.025457e+00
-1.477494e-01  -1.534119e-01  2.010993e-02  7.405472e-01
-1.558806e-01  -1.464830e-01  4.323732e-02  1.603604e+00
-1.451592e-01  -1.454816e-01  5.032458e-02  1.270297e+00
-1.595098e-01  -1.486120e-01  8.719023e-02  1.428029e+00
-1.555799e-01  -1.501357e-01  9.501861e-02  1.433294e+00
-1.423820e-01  -1.445247e-01  1.072217e-01  3.464628e-01
-1.544508e-01  -1.455631e-01  1.276764e-01  4.683059e-01
-1.477747e-01  -1.502651e-01  1.345379e-01  3.333860e+00
-1.453276e-01  -1.592438e-01  1.435060e-01  1.447166e+00
-1.547991e-01  -1.363542e-01  -1.452880e-01  9.988606e-01
-1.583494e-01  -1.315160e-01  -1.236304e-01  1.666469e+00
-1.567478e-01  -1.349405e-01  -1.205517e-01  2.257875e+00
-1.507835e-01  -1.361812e-01  -1.094343e-01  -7.584575e-02
-1.550114e-01  -1.309727e-01  -8.318443e-02  1.009294e-01
-1.463410e-01  -1.376681e-01  -7.649763e-02  8.779271e-02
-1.426078e-01  -1.341526e-01  -5.178259e-02  1.671518e+00
-1.563758e-01  -1.328859e-01  -3.656984e-02  1.984484e+00
-1.499465e-01  -1.349917e-01  -1.251629e-02  -1.142197e+00
-1.538042e-01  -1.380944e-01  -2.479814e-03  5.990209e-01
-1.469762e-01  -1.378467e-01  1.242035e-02  1.895731e+00
-1.505211e-01  -1.318608e-01  1.775890e-02  1.204235e+00
-1.482788e-01  -1.378118e-01  3.104827e-02  1.259414e+00
-1.580839e-01  -1.355310e-01  5.967806e-02  2.368070e+00
-1.412449e-01  -1.353444e-01  9.979654e-02  2.276857e+00
-1.593636e-01  -1.383082e-01  1.186010e-01  -1.285787e-01
-1.442968e-01  -1.339749e-01  1.271719e-01  3.457345e+00
-1.435686e-01  -1.215101e-01  -1.583255e-01  1.840726e+00
-1.514123e-01  -1.221721e-01  -1.216885e-01  2.359543e+00
-1.434256e-01  -1.301040e-01  -1.144737e-01  -1.254021e-01
-1.558006e-01  -1.265465e-01  -9.512537e-02  3.671077e-02
-1.521474e-01  -1.284738e-01  -7.571882e-02  3.439301e+00
-1.540558e-01  -1.284327e-01  -7.028788e-02  2.049400e+00
-1.551095e-01  -1.210861e-01  -5.421329e-02  1.917840e+00
-1.572032e-01  -1.225090e-01  -2.325657e-02  1.822990e+00
-1.469510e-01  -1.245571e-01  1.834746e-02  5.742829e-01
-1.480690e-01  -1.288462e-01  5.446933e-02  2.233956e+00
-1.471395e-01  -1.262703e-01  7.897622e-02  -2.350601e-01
-1.412388e-01  -1.231798e-01  9.175947e-02  -4.950632e-01
-1.429444e-01  -1.267151e-01  1.082363e-01  2.095090e+00
-1.533796e-01  -1.268488e-01  1.124142e-01  -2.866930e-01
-1.560388e-01  -1.250352e-01  1.237305e-01  -1.396994e-01
-1.517754e-01  -1.294813e-01  1.489038e-01  -7.459314e-01
-1.569999e-01  -1.143073e-01  -1.414017e-01  3.213658e-01
-1.421639e-01  -1.158932e-01  -1.243522e-01  1.488145e+00
-1.459110e-01  -1.178871e-01  -5.299145e-02  2.078970e+00
-1.570270e-01  -1.184440e-01  -2.888424e-02  -2.021492e-01
-1.566559e-01  -1.122520e-01  -1.296518e-02  2.257032e-01
-1.583623e-01  -1.206107e-01  1.110667e-02  2.163346e+00
-1.514076e-01  -1.135665e-01  2.633265e-02  2.756999e+00
-1.553769e-01  -1.156828e-01  4.287786e-02  1.874134e+00
-1.469520e-01  -1.193878e-01  5.046706e-02  1.456234e+00
-1.466379e-01  -1.115261e-01  5.341334e-02  -8.945589e-02
-1.423000e-01  -1.139163e-01  6.809568e-02  -9.125754e-01
-1.536749e-01  -1.203450e-01  7.384777e-02  1.404581e+00
-1.591942e-01  -1.181347e-01  8.351146e-02  1.985104e+00
-1.592603e-01  -1.140254e-01  1.214461e-01  2.346077e+00
-1.469115e-01  -1.088577e-01  -1.531101e-01  1.740712e+00
-1.524817e-01  -1.044736e-01  -1.270365e-01  -7.938474e-01
-1.485688e-01  -1.089859e-01  -1.182275e-01  2.072326e-01
-1.454316e-01  -1.073360e-01  -1.069569e-01  -1.828036e+00
-1.453050e-01  -1.071807e-01  -9.578824e-02  9.372540e-01
-1.471973e-01  -1.061752e-01  -8.490580e-02  1.240295e+00
-1.548506e-01  -1.084117e-01  -7.811720e-02  -1.080188e-01
-1.487514e-01  -1.027433e-01  -6.319072e-02  1.705664e+00
-1.412792e-01  -1.094833e-01  -5.511730e-02  9.689053e-01
-1.438757e-01  -1.041749e-01  -4.987240e-02  1.696536e-01
-1.526830e-01  -1.091693e-01  -3.646260e-02  -3.641861e-02
-1.586505e-01  -1.030545e-01  8.345943e-03  -1.904399e-01
-1.571002e-01  -1.043151e-01  3.863023e-02  2.742496e-01
-1.466034e-01  -1.061247e-01  5.118873e-02  2.272626e+00
-1.535349e-01  -1.029732e-01  9.881295e-02  -1.715460e-01
-1.564940e-01  -1.083677e-01  1.129525e-01  1.384589e+00
-1.558369e-01  -1.086531e-01  1.374565e-01  2.471123e+00
-1.439508e-01  -9.901315e-02  -1.576584e-01  5.506193e-01
-1.462037e-01  -9.872767e-02  -1.388623e-01  3.753347e-01
-1.519427e-01  -9.390319e-02  -1.232226e-01  1.388509e+00
-1.500330e-01  -9.964643e-02  -1.180130e-01  2.340954e+00
-1.443438e-01  -1.004978e-01  -8.146195e-02  1.583372e+00
-1.497949e-01  -9.843595e-02  -5.990932e-02  4.060731e+00
-1.500738e-01  -9.892838e-02  -5.041281e-02  3.465649e+00
-1.458787e-01  -1.001889e-01  -4.349110e-02  2.349974e+00
-1.531694e-01  -9.507469e-02  -2.705669e-02  2.522127e+00
-1.443560e-01  -1.003800e-01  -1.361407e-02  1.476062e-01
-1.405827e-01  -9.810895e-02  3.432720e-03  1.668699e+00
-1.421100e-01  -1.005408e-01  9.678982e-03  4.272104e-02
-1.551768e-01  -9.324259e-02  1.506104e-02  1.617193e+00
-1.550969e-01  -9.692790e-02  2.453799e-02  2.104916e+00
-1.477232e-01  -9.423267e-02  4.864486e-02  1.154172e-01
-1.438938e-01  -9.795748e-02  6.726197e-02  -3.032269e-01
-1.567381e-01  -9.895633e-02  7.802866e-02  2.480531e+00
-1.458876e-01  -9.789733e-02  1.057217e-01  2.309786e+00
-1.487640e-01  -9.571645e-02  1.184864e-01  1.664780e+00
-1.580768e-01  -9.411076e-02  1.258297e-01  5.117027e-01
-1.445662e-01  -9.789211e-02  1.449258e-01  2.122036e+00
-1.518209e-01  -8.405329e-02  -1.416082e-01  2.405704e-01
-1.469639e-01  -9.021236e-02  -1.335659e-01  1.685539e+00
-1.575855e-01  -8.661634e-02  -1.256205e-01  -3.664044e-01
-1.545558e-01  -8.877026e-02  -1.174631e-01  2.108201e-02
-1.425109e-01  -9.088110e-02  -9.741714e-02  2.378705e+00
-1.502153e-01  -8.560063e-02  -8.029767e-02  1.235178e+00
-1.553281e-01  -8.712912e-02  -6.754361e-02  2.911242e+00
-1.508352e-01  -8.650090e-02  -5.932772e-02  6.564735e-01
-1.494655e-01  -8.550506e-02  -4.420438e-02  2.160015e+00
-1.579403e-01  -8.689183e-02  -3.177198e-02  1.862309e+00
-1.478235e-01  -9.038189e-02  -1.978208e-02  1.656798e+00
-1.407231e-01  -8.461105e-02  -7.447331e-03  1.808238e+00
-1.471479e-01  -8.614824e-02  8.679238e-03  1.102898e+00
-1.585567e-01  -8.389611e-02  5.424973e-02  1.476683e+00
-1.405140e-01  -9.024483e-02  1.055672e-01  2.246585e+00
-1.438109e-01  -8.235293e-02  1.486937e-01  4.857114e-01
-1.502489e-01  -7.484264e-02  -1.460564e-01  4.959754e-01
-1.424166e-01  -7.987021e-02  -1.232834e-01  6.247407e-01
-1.541528e-01  -7.963946e-02  -1.125252e-01  7.361660e-01
-1.412562e-01  -7.418081e-02  -9.846090e-02  2.632170e-02
-1.421254e-01  -8.162767e-02  -8.255636e-02  7.718713e-01
-1.475078e-01  -7.882121e-02  -8.202648e-02  3.665083e-01
-1.478625e-01  -7.855582e-02  -6.806101e-02  2.243675e-01
-1.447100e-01  -7.738114e-02  -5.533515e-02  1.290697e+00
-1.437887e-01  -7.633869e-02  -4.961723e-02  7.021906e-01
-1.499448e-01  -7.730056e-02  -1.948924e-02  4.995348e-01
-1.551881e-01  -7.803430e-02  3.299273e-02  2.250264e+00
-1.449545e-01  -7.644329e-02  5.911585e-02  4.448456e-01
-1.493848e-01  -7.696831e-02  1.263299e-01  2.475125e+00
-1.469148e-01  -7.815869e-02  1.363203e-01  7.955613e-01
-1.487628e-01  -6.811742e-02  -1.528418e-01  4.105456e-01
-1.486560e-01  -6.880720e-02  -1.186570e-01  -3.193553e-01
-1.522263e-01  -6.379955e-02  -1.063691e-01  2.261472e+00
-1.478601e-01  -6.933050e-02  -9.855103e-02  1.792332e+00
