3.394780e-03  1.637247e+00
1.104631e-02  1.460226e+00
1.997079e-02  1.281090e+00
2.961168e-02  1.116852e+00
3.906888e-02  1.041559e+00
4.865347e-02  1.025114e+00
5.832099e-02  1.008184e+00
6.799089e-02  1.006356e+00
7.757986e-02  1.006431e+00
8.722809e-02  1.002014e+00
9.694088e-02  1.005142e+00
1.065762e-01  9.998564e-01
1.162443e-01  9.979070e-01
1.259192e-01  1.002221e+00
1.355540e-01  9.987756e-01
1.452677e-01  9.995496e-01
