3.924642e-03  3.002229e+00
1.153210e-02  1.394931e+00
2.028127e-02  1.341516e+00
2.979923e-02  1.153782e+00
3.903633e-02  1.063415e+00
4.855675e-02  1.049045e+00
5.826473e-02  1.014505e+00
6.794074e-02  1.030295e+00
7.763056e-02  1.005981e+00
8.727268e-02  1.019883e+00
9.696785e-02  1.006593e+00
1.066137e-01  1.008356e+00
1.162494e-01  9.983573e-01
1.258765e-01  1.003708e+00
1.356065e-01  1.028980e+00
1.452476e-01  9.999472e-01
