3.315571e-03  2.569106e+00
1.097449e-02  1.459596e+00
2.034700e-02  1.285716e+00
2.959372e-02  1.134489e+00
3.920524e-02  1.071122e+00
4.872563e-02  1.034707e+00
5.844791e-02  1.015190e+00
6.797247e-02  1.000773e+00
7.758759e-02  1.001060e+00
8.727452e-02  9.877263e-01
9.691369e-02  1.001751e+00
1.065695e-01  1.000291e+00
1.162597e-01  9.960032e-01
1.259517e-01  1.013906e+00
1.355585e-01  9.980103e-01
1.452274e-01  1.001446e+00
